 Date Inserted,Reporting Date,Sale Month,Store,Artist,Title,ISRC,UPC,Quantity,Team Percentage,Song/Album,Country of Sale,Songwriter Royalties Withheld (USD),Earnings (USD),Recoup (USD)
2023-11-02,2023-11-02,2023-09,YouTube (Ads),Sonic Chill,Revz (feat. Bundo Eebz),QZTAT2320732,197992013597,2,100,Song,MX,0,0.00035100,0.00000000
2023-11-02,2023-11-02,2023-09,YouTube (Ads),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,DE,0,0.00024200,0.00000000
2023-11-02,2023-11-02,2023-09,YouTube (Ads),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,FR,0,0.00201300,0.00000000
2023-11-02,2023-11-02,2023-09,YouTube (Ads),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,1,100,Song,JP,0,0.00354600,0.00000000
2023-11-02,2023-11-02,2023-09,YouTube (Ads),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.00015500,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,18,100,Song,OU,0,0.00015499,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,4,100,Song,OU,0,0.00003444,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,6,100,Song,OU,0,0.00005166,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,2,100,Song,OU,0,0.00099747,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,17,100,Song,OU,0,0.00014638,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,12,100,Song,OU,0,0.00010333,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,5,100,Song,US,0,0.00004305,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,OU,0,0.00000861,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,OU,0,0.00000861,0.00000000
2023-11-06,2023-11-06,2023-08,Facebook,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,US,0,0.00049873,0.00000000
2023-11-06,2023-11-06,2023-07,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,1,100,Song,OU,0,0.00000853,0.00000000
2023-11-06,2023-11-06,2023-07,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,7,100,Song,OU,0,0.00005969,0.00000000
2023-11-06,2023-11-06,2023-07,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,4,100,Song,US,0,0.00003411,0.00000000
2023-11-06,2023-11-06,2023-07,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,OU,0,0.00000853,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,3,100,Song,OU,0,0.00002888,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,2,100,Song,US,0,0.00104007,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,US,0,0.00052003,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00003851,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,9,100,Song,OU,0,0.00008664,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,12,100,Song,US,0,0.00011553,0.00000000
2023-11-06,2023-11-06,2023-06,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,OU,0,0.00000963,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,6,100,Song,OU,0,0.00005919,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00003946,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,4,100,Song,US,0,0.00003946,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,8,100,Song,OU,0,0.00007892,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,3,100,Song,OU,0,0.00002959,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00000986,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,6,100,Song,OU,0,0.00005919,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,OU,0,0.00000986,0.00000000
2023-11-06,2023-11-06,2023-05,Facebook,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00051920,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,5,100,Song,OU,0,0.00004818,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.00061180,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00003855,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00061180,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,45,100,Song,OU,0,0.00043365,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,16,100,Song,US,0,0.00015419,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,OU,0,0.00001927,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,OU,0,0.00001927,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,OU,0,0.00000964,0.00000000
2023-11-06,2023-11-06,2023-04,Facebook,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,US,0,0.00061180,0.00000000
2023-10-30,2023-10-30,2023-08,iTunes,Ebu Blackitude,Survival Special,,197208883785,1,100,Album,GB,0,5.20199845,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,GB,0,0.00512820,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,GB,0,0.00512820,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,GB,0,0.00512820,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,2,100,Song,GB,0,0.01025641,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,US,0,0.00856761,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,2,100,Song,US,0,0.01713522,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,US,0,0.00856761,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,2,100,Song,US,0,0.01713522,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00856761,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,3,100,Song,US,0,0.02570282,0.00000000
2023-10-30,2023-10-30,2023-08,Apple Music,Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,US,0,0.00856761,0.00000000
2023-10-27,2023-10-27,2023-08,Spotify,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,GB,0,0.00186793,0.00000000
2023-10-27,2023-10-27,2023-08,Spotify,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,CA,0,0.00356834,0.00000000
2023-10-27,2023-10-27,2023-08,Spotify,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,CA,0,0.00356834,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,7,100,Song,OU,0,0.00005719,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.00055431,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,US,0,0.00055431,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00003268,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00055431,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,OU,0,0.00000817,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,US,0,0.00055431,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,OU,0,0.00000817,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,OU,0,0.00001634,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,5,100,Song,OU,0,0.00004085,0.00000000
2023-10-27,2023-10-27,2023-03,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,2,100,Song,OU,0,0.00001634,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00003773,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,4,100,Song,OU,0,0.00247420,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,332,100,Song,IN,0,0.20535825,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,2,100,Song,OU,0,0.00123710,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,OU,0,0.00000943,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00000943,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,7,100,Song,OU,0,0.00006602,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,3,100,Song,OU,0,0.00002829,0.00000000
2023-10-27,2023-10-27,2023-02,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,OU,0,0.00000943,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00127787,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,OU,0,0.00002154,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,45,100,Song,OU,0,0.00096911,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00002154,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,19,100,Song,OU,0,0.00040918,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,4,100,Song,US,0,0.00008614,0.00000000
2023-10-27,2023-10-27,2023-01,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,5,100,Song,OU,0,0.00010768,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00026692,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,OU,0,0.00000477,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,346,100,Song,OU,0,0.00164971,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,22,100,Song,US,0,0.00010489,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,266,100,Song,OU,0,0.00126827,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,6,100,Song,US,0,0.00002861,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,1,100,Song,US,0,0.00026692,0.00000000
2023-10-20,2023-10-20,2022-12,Facebook,Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,OU,0,0.00000477,0.00000000
2023-10-17,2023-10-17,2023-08,Amazon Unlimited (Streaming),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,ES,0,0.01377039,0.00000000
2023-10-17,2023-10-17,2023-08,Amazon Unlimited (Streaming),Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,US,0,0.00330279,0.00000000
2023-10-17,2023-10-17,2023-08,Amazon Unlimited (Streaming),Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,US,0,0.01403001,0.00000000
2023-10-17,2023-10-17,2023-08,Amazon Unlimited (Streaming),Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.01403001,0.00000000
2023-10-17,2023-10-17,2023-08,Amazon Unlimited (Streaming),Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,1,100,Song,US,0,0.01403001,0.00000000
2023-10-16,2023-10-16,2023-08,TikTok,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,GB,0,0.00072134,0.00000000
2023-10-02,2023-10-02,2023-08,Pandora,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,3,100,Song,US,0,0.00741425,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,3,100,Song,GB,0,0.06402455,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,2,100,Song,GB,0,0.04268303,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,3,100,Song,GB,0,0.06402455,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,2,100,Song,GB,0,0.04268303,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,3,100,Song,GB,0,0.06402455,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,2,100,Song,GB,0,0.04268303,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,1,100,Song,AU,0,0.01229830,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,2,100,Song,GB,0,0.04268303,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Revz (feat. Bundo Eebz),QZTAT2320732,197992013597,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,2,100,Song,GB,0,0.04268303,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.02134152,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,3,100,Song,CA,0,0.02688265,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,RO,0,0.00165504,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,2,100,Song,US,0,0.01805044,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,2,100,Song,GB,0,0.00694717,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,2,100,Song,CO,0,0.00254106,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,IN,0,0.00226705,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,2,100,Song,US,0,0.00848021,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,MX,0,0.00007300,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,1,100,Song,CH,0,0.00679316,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,3,100,Song,US,0,0.00766919,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,NG,0,0.00107203,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,GR,0,0.00230506,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,0,100,Song,ZA,0,0.00055901,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,GB,0,0.02657964,0.00000000
2023-09-28,2023-09-28,2023-08,YouTube (Ads),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,0,100,Song,GB,0,0.00086602,0.00000000
